Institution,Dataset,Dataset-URL,Filename,License,Attribution,Image-URI,MIME type,Kick-Off
Centre international d'art verrier (CIAV),Glassammlung des Meisenthaler Museums,https://codingdavinci.de/de/daten/glassammlung-des-meisenthaler-museums,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre international d'art verrier (CIAV),Glassammlung des Meisenthaler Museums,https://codingdavinci.de/de/daten/glassammlung-des-meisenthaler-museums,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre international d'art verrier (CIAV),Glassammlung des Meisenthaler Museums,https://codingdavinci.de/de/daten/glassammlung-des-meisenthaler-museums,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre international d'art verrier (CIAV),Glassammlung des Meisenthaler Museums,https://codingdavinci.de/de/daten/glassammlung-des-meisenthaler-museums,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre international d'art verrier (CIAV),Collection verre du Musée de Meisenthal,https://codingdavinci.de/fr/daten/collection-verre-du-musee-de-meisenthal,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre international d'art verrier (CIAV),Collection verre du Musée de Meisenthal,https://codingdavinci.de/fr/daten/collection-verre-du-musee-de-meisenthal,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre international d'art verrier (CIAV),Collection verre du Musée de Meisenthal,https://codingdavinci.de/fr/daten/collection-verre-du-musee-de-meisenthal,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre international d'art verrier (CIAV),Collection verre du Musée de Meisenthal,https://codingdavinci.de/fr/daten/collection-verre-du-musee-de-meisenthal,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre international d'art verrier (CIAV),Collection verre du Musée de Meisenthal,https://codingdavinci.de/fr/daten/collection-verre-du-musee-de-meisenthal,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre international d'art verrier (CIAV),Collection verre du Musée de Meisenthal,https://codingdavinci.de/fr/daten/collection-verre-du-musee-de-meisenthal,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre international d'art verrier (CIAV),Collection verre du Musée de Meisenthal,https://codingdavinci.de/fr/daten/collection-verre-du-musee-de-meisenthal,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre international d'art verrier (CIAV),Collection verre du Musée de Meisenthal,https://codingdavinci.de/fr/daten/collection-verre-du-musee-de-meisenthal,collection-verre-du-musee-de-meisenthal_0.jpg,CC BY 3.0,"Verrerie d'art de Lorraine Burgun-Schverer & Co., Fotograf: Yvon Fleck",/sites/default/files/2020-05/collection-verre-du-musee-de-meisenthal_0.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Sammlung Pierre Bertogne,https://codingdavinci.de/de/daten/sammlung-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Sammlung Pierre Bertogne,https://codingdavinci.de/de/daten/sammlung-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Sammlung Pierre Bertogne,https://codingdavinci.de/de/daten/sammlung-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Sammlung Pierre Bertogne,https://codingdavinci.de/de/daten/sammlung-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Sammlung Pierre Bertogne,https://codingdavinci.de/de/daten/sammlung-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Sammlung Pierre Bertogne,https://codingdavinci.de/de/daten/sammlung-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Sammlung Pierre Bertogne,https://codingdavinci.de/de/daten/sammlung-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Sammlung Pierre Bertogne,https://codingdavinci.de/de/daten/sammlung-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Collection Pierre Bertogne,https://codingdavinci.de/fr/daten/collection-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Collection Pierre Bertogne,https://codingdavinci.de/fr/daten/collection-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Collection Pierre Bertogne,https://codingdavinci.de/fr/daten/collection-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Collection Pierre Bertogne,https://codingdavinci.de/fr/daten/collection-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Collection Pierre Bertogne,https://codingdavinci.de/fr/daten/collection-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Collection Pierre Bertogne,https://codingdavinci.de/fr/daten/collection-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Collection Pierre Bertogne,https://codingdavinci.de/fr/daten/collection-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Centre national de l'audiovisuel (CNA),Collection Pierre Bertogne,https://codingdavinci.de/fr/daten/collection-pierre-bertogne,collection-pierre-bertogne.jpg,CC BY-SA 4.0,"CNA, Collection Pierre Bertogne",/sites/default/files/2020-05/collection-pierre-bertogne.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Exilzeitschriften ""Aufbau"" und ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/de/daten/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Exilzeitschriften ""Aufbau"" und ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/de/daten/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Exilzeitschriften ""Aufbau"" und ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/de/daten/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Exilzeitschriften ""Aufbau"" und ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/de/daten/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Exilzeitschriften ""Aufbau"" und ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/de/daten/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Exilzeitschriften ""Aufbau"" und ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/de/daten/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Exilzeitschriften ""Aufbau"" und ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/de/daten/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Exilzeitschriften ""Aufbau"" und ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/de/daten/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Revues d'exil ""Aufbau"" et ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/fr/daten/revues-dexil-aufbau-et-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Revues d'exil ""Aufbau"" et ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/fr/daten/revues-dexil-aufbau-et-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Revues d'exil ""Aufbau"" et ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/fr/daten/revues-dexil-aufbau-et-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Revues d'exil ""Aufbau"" et ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/fr/daten/revues-dexil-aufbau-et-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Revues d'exil ""Aufbau"" et ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/fr/daten/revues-dexil-aufbau-et-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Revues d'exil ""Aufbau"" et ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/fr/daten/revues-dexil-aufbau-et-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Revues d'exil ""Aufbau"" et ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/fr/daten/revues-dexil-aufbau-et-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,"Revues d'exil ""Aufbau"" et ""Das andere Deutschland / La otra Alemania""",https://codingdavinci.de/fr/daten/revues-dexil-aufbau-et-das-andere-deutschland-la-otra-alemania,exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/exilzeitschriften-aufbau-und-das-andere-deutschland-la-otra-alemania.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,Archiv der Deutschen Akademie im Exil / American Guild for German Cultural Freedom,https://codingdavinci.de/de/daten/archiv-der-deutschen-akademie-im-exil-american-guild-german-cultural-freedom,archiv-der-deutschen-akademie-im-exil-american-guild-for-german-cultural-freedom.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/archiv-der-deutschen-akademie-im-exil-american-guild-for-german-cultural-freedom.jpg,image/jpeg,Saar-Lor-Lux 2020
Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,Archiv der Deutschen Akademie im Exil / American Guild for German Cultural Freedom,https://codingdavinci.de/de/daten/archiv-der-deutschen-akademie-im-exil-american-guild-german-cultural-freedom,archiv-der-deutschen-akademie-im-exil-american-guild-for-german-cultural-freedom.jpg,CC BY-SA 4.0,Deutsches Exilarchiv 1933-1945 der Deutschen Nationalbibliothek,/sites/default/files/2020-05/archiv-der-deutschen-akademie-im-exil-american-guild-for-german-cultural-freedom.jpg,image/jpeg,Saar-Lor-Lux 2020
